src_ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
192.168.1.34,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.4222017,-0.41388786,-0.41993693,-0.41202334,0.0036515924,-0.41752937,-0.41923043,-0.41871488,-0.0003833779,0.0047452347,-0.41193432,0.0046420344,-0.41374418,-0.0035131709,-0.4134919,0.0049204486,-0.42012775,9.740706e-05,-0.4119898,0.0022777529,-0.4185011,0.0025502667,-0.004344316,-0.41259027,0.0020401478,-0.41128126,-0.4134949,-0.003918714,-0.41912532,0.0050767814,-0.4166284,-0.0047194744,-0.420434,0.0032038963,-0.0025764932,-0.004489973,-0.42036298,-0.4177385,-0.42091715,-0.001860203,-0.41177538,0.0002925539,-0.41241845,0.005226115,-0.416647,0.0008976918,-0.41574815,-0.003348223,-0.0024128081,-0.41979024,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.42146048,-0.41973928,0.0014369588,-0.4158026,-0.41910902,0.00043522022,-0.4204678,-0.42004526,-0.0036301496,-0.41933528,-0.42054388,-0.42032877,0.0032280649,-0.42031217,-0.0023556661,-0.4101203,-0.41696075,-0.41920805,-0.0054624015,-0.001801784,-0.41818962,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.41995478,-0.00422291,-0.41708687,-0.4104864,-0.4126576,-0.4171923,-0.00065382384,-0.0006240985,-0.42147785,0.0049490016,-0.0021858201,-0.41280448,0.003743728,-0.4142741,-0.0049917507,-0.41321278,-0.41021338,-0.41930023,-0.0016576548,-0.0013829116,-0.42058977,0.005096308,-0.42011264,-0.0053793527,0.005581638,-0.42070234,-0.4201354,-0.41781393,-0.4175439,-0.41282317,-0.005034741,-0.0041785063,-0.41846722,-0.0038044974,-0.4148166,0.0025396626,-0.0023932252,-0.41037884,-0.0044685276,0.005480524,-0.0021581089,-0.41304925,-0.413163
192.168.1.12,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.9387669,0.96241754,0.95669395,0.9639919,0.0036515924,0.9590739,0.9573909,0.95097446,-0.0003833779,0.0047452347,0.9653715,0.0046420344,0.96197575,-0.0035131709,0.98323333,0.0049204486,0.9558664,9.740706e-05,0.96418875,0.0022777529,0.9402726,0.0025502667,-0.004344316,0.96326804,0.0020401478,0.96392995,0.9627738,-0.003918714,0.957243,0.0050767814,0.95939165,-0.0047194744,0.95578426,0.0032038963,-0.0025764932,-0.004489973,0.95464474,0.9578856,0.95552295,-0.001860203,0.9643385,0.0002925539,0.9637223,0.005226115,0.96009064,0.0008976918,0.960299,-0.003348223,-0.0024128081,0.9563835,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.95551825,0.95164376,0.0014369588,0.9599872,0.95674574,0.00043522022,0.9556296,0.95582026,-0.0036301496,0.95711315,0.95629996,0.9560766,0.0032280649,0.9560401,-0.0023556661,0.9662792,0.95826423,0.9567151,-0.0054624015,-0.001801784,0.9573238,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.9563788,-0.00422291,0.9586404,0.9651562,0.9636643,0.9583027,-0.00065382384,-0.0006240985,0.9531567,0.0049490016,-0.0021858201,0.9635583,0.003743728,0.9611591,-0.0049917507,0.96279836,0.96604747,0.95627403,-0.0016576548,-0.0013829116,0.95598674,0.005096308,0.95575255,-0.0053793527,0.005581638,0.9554917,0.95656395,0.9578994,0.9584678,0.96309525,-0.005034741,-0.0041785063,0.9560436,-0.0038044974,0.95987755,0.0025396626,-0.0023932252,0.9653828,-0.0044685276,0.005480524,-0.0021581089,0.9641784,0.96309954
192.168.1.22,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.93309534,-0.9354149,-0.9416495,-0.9335993,0.0036515924,-0.93937004,-0.9416053,-0.93950105,-0.0003833779,0.0047452347,-0.93393916,0.0046420344,-0.9354063,-0.0035131709,-0.94263935,0.0049204486,-0.94171834,9.740706e-05,-0.9335926,0.0022777529,-0.93332464,0.0025502667,-0.004344316,-0.9339734,0.0020401478,-0.9324485,-0.93512434,-0.003918714,-0.9406513,0.0050767814,-0.9378438,-0.0047194744,-0.94202363,0.0032038963,-0.0025764932,-0.004489973,-0.9423587,-0.9398344,-0.9423807,-0.001860203,-0.9333807,0.0002925539,-0.93411016,0.005226115,-0.93884856,0.0008976918,-0.9372783,-0.003348223,-0.0024128081,-0.94133186,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.94296104,-0.938692,0.0014369588,-0.9374331,-0.9404641,0.00043522022,-0.94208604,-0.9414521,-0.0036301496,-0.94055927,-0.94220126,-0.9419065,0.0032280649,-0.94181204,-0.0023556661,-0.9316077,-0.9388449,-0.94064486,-0.0054624015,-0.001801784,-0.93944246,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.94134027,-0.00422291,-0.93849766,-0.93179977,-0.9340837,-0.93871325,-0.00065382384,-0.0006240985,-0.94120157,0.0049490016,-0.0021858201,-0.93448114,0.003743728,-0.9361787,-0.0049917507,-0.9347677,-0.9319276,-0.940834,-0.0016576548,-0.0013829116,-0.9421058,0.005096308,-0.9402652,-0.0053793527,0.005581638,-0.94227034,-0.9418499,-0.93913335,-0.9391899,-0.93432957,-0.005034741,-0.0041785063,-0.93911153,-0.0038044974,-0.9360892,0.0025396626,-0.0023932252,-0.93177235,-0.0044685276,0.005480524,-0.0021581089,-0.9353829,-0.93419987
192.168.1.29,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.4392557,0.41602144,0.40935987,0.4183728,0.0036515924,0.41174832,0.4089378,0.41847834,-0.0003833779,0.0047452347,0.41630042,0.0046420344,0.41647446,-0.0035131709,0.38455677,0.0049204486,0.40990114,9.740706e-05,0.41798013,0.0022777529,0.4388439,0.0025502667,-0.004344316,0.4179699,0.0020401478,0.420284,0.4165456,-0.003918714,0.41064394,0.0050767814,0.41410914,-0.0047194744,0.40946698,0.0032038963,-0.0025764932,-0.004489973,0.40992102,0.41193452,0.4089338,-0.001860203,0.41830468,0.0002925539,0.4177055,0.005226115,0.41173804,0.0008976918,0.41441575,-0.003348223,-0.0024128081,0.41020945,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.407911,0.4190477,0.0014369588,0.4144398,0.4115022,0.00043522022,0.4094636,0.41049054,-0.0036301496,0.4108969,0.4085825,0.40935987,0.0032280649,0.40960822,-0.0023556661,0.41982648,0.41336575,0.41118374,-0.0054624015,-0.001801784,0.4129657,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.41009405,-0.00422291,0.41352102,0.42073616,0.4175555,0.41349754,-0.00065382384,-0.0006240985,0.41306266,0.0049490016,-0.0021858201,0.41706336,0.003743728,0.41581428,-0.0049917507,0.41711262,0.41996458,0.41127864,-0.0016576548,-0.0013829116,0.40920845,0.005096308,0.41255835,-0.0053793527,0.005581638,0.40923232,0.4090791,0.4130399,0.41238874,0.4175753,-0.005034741,-0.0041785063,0.4146267,-0.0038044974,0.4170183,0.0025396626,-0.0023932252,0.42026585,-0.0044685276,0.005480524,-0.0021581089,0.41471326,0.41760406
192.168.1.8,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.057973795,-0.07147243,-0.07790792,-0.069548935,0.0036515924,-0.07568007,-0.078519516,-0.07454088,-0.0003833779,0.0047452347,-0.07048821,0.0046420344,-0.07156989,-0.0035131709,-0.087600544,0.0049204486,-0.07785431,9.740706e-05,-0.069686905,0.0022777529,-0.062297225,0.0025502667,-0.004344316,-0.06987517,0.0020401478,-0.06809543,-0.071153045,-0.003918714,-0.076751076,0.0050767814,-0.07355148,-0.0047194744,-0.07813725,0.0032038963,-0.0025764932,-0.004489973,-0.07884184,-0.0763699,-0.07839422,-0.001860203,-0.069447406,0.0002925539,-0.07016392,0.005226115,-0.07560037,0.0008976918,-0.07332201,-0.003348223,-0.0024128081,-0.0774038,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.07900143,-0.07202073,0.0014369588,-0.07355853,-0.076334774,0.00043522022,-0.078238375,-0.07736409,-0.0036301496,-0.07634628,-0.07843295,-0.07803143,0.0032280649,-0.07784217,-0.0023556661,-0.067612976,-0.07520675,-0.07660841,-0.0054624015,-0.001801784,-0.07518703,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.077293456,-0.00422291,-0.0744385,-0.06744754,-0.06996626,-0.07474085,-0.00065382384,-0.0006240985,-0.075388126,0.0049490016,-0.0021858201,-0.0705632,0.003743728,-0.072567575,-0.0049917507,-0.07075026,-0.067915045,-0.076865055,-0.0016576548,-0.0013829116,-0.07809622,0.005096308,-0.074877895,-0.0053793527,0.005581638,-0.078365766,-0.07810757,-0.074944094,-0.075378306,-0.07029945,-0.005034741,-0.0041785063,-0.07422277,-0.0038044974,-0.07182942,0.0025396626,-0.0023932252,-0.067684524,-0.0044685276,0.005480524,-0.0021581089,-0.0722377,-0.06977705
192.168.1.41,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.7049652,-0.6810297,-0.68675154,-0.6795614,0.0036515924,-0.6844215,-0.68591094,-0.6917629,-0.0003833779,0.0047452347,-0.6781342,0.0046420344,-0.6813654,-0.0035131709,-0.6607417,0.0049204486,-0.6874943,9.740706e-05,-0.67925936,0.0022777529,-0.7018793,0.0025502667,-0.004344316,-0.68014395,0.0020401478,-0.6794537,-0.68078476,-0.003918714,-0.6861661,0.0050767814,-0.6841172,-0.0047194744,-0.6876392,0.0032038963,-0.0025764932,-0.004489973,-0.6885069,-0.68541175,-0.68794364,-0.001860203,-0.6791313,0.0002925539,-0.6798398,0.005226115,-0.6832568,0.0008976918,-0.68311816,-0.003348223,-0.0024128081,-0.6870351,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.6880448,-0.6916599,0.0014369588,-0.6833796,-0.6866736,0.00043522022,-0.6877541,-0.68760014,-0.0036301496,-0.68639064,-0.6871676,-0.6873591,0.0032280649,-0.687422,-0.0023556661,-0.67720425,-0.6849619,-0.68668586,-0.0054624015,-0.001801784,-0.6860806,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.6870647,-0.00422291,-0.6847268,-0.67843324,-0.6798894,-0.685021,-0.00065382384,-0.0006240985,-0.690465,0.0049490016,-0.0021858201,-0.68000054,0.003743728,-0.68209535,-0.0049917507,-0.6807002,-0.67762655,-0.6870747,-0.0016576548,-0.0013829116,-0.68757296,0.005096308,-0.68799967,-0.0053793527,0.005581638,-0.68792826,-0.6868987,-0.68552756,-0.6848858,-0.6803579,-0.005034741,-0.0041785063,-0.68734795,-0.0038044974,-0.6834014,0.0025396626,-0.0023932252,-0.6780069,-0.0044685276,0.005480524,-0.0021581089,-0.679263,-0.68043953
192.168.1.21,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.5822251,0.5917929,0.58580416,0.59346354,0.0036515924,0.5881036,0.58591986,0.5830332,-0.0003833779,0.0047452347,0.5940257,0.0046420344,0.59141266,-0.0035131709,0.5994275,0.0049204486,0.5852707,9.740706e-05,0.593548,0.0022777529,0.58080745,0.0025502667,-0.004344316,0.59290534,0.0020401478,0.5939592,0.5921145,-0.003918714,0.5865845,0.0050767814,0.5891411,-0.0047194744,0.58513033,0.0032038963,-0.0025764932,-0.004489973,0.58399814,0.5869865,0.58490884,-0.001860203,0.593725,0.0002925539,0.593058,0.005226115,0.588733,0.0008976918,0.58975065,-0.003348223,-0.0024128081,0.5857839,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.5847177,0.58478904,0.0014369588,0.5894332,0.5864097,0.00043522022,0.5849827,0.5854393,-0.0036301496,0.58670384,0.5853864,0.5853721,0.0032280649,0.5854245,-0.0023556661,0.5956654,0.58765745,0.5862838,-0.0054624015,-0.001801784,0.587183,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.58585817,-0.00422291,0.5882852,0.5949842,0.59314996,0.58792514,-0.00065382384,-0.0006240985,0.58464223,0.0049490016,-0.0021858201,0.5928287,0.003743728,0.5904711,-0.0049917507,0.59227055,0.59536165,0.58586705,-0.0016576548,-0.0013829116,0.585313,0.005096308,0.5865051,-0.0053793527,0.005581638,0.58486384,0.5856546,0.5876427,0.5878176,0.59262407,-0.005034741,-0.0041785063,0.58673257,-0.0038044974,0.58996946,0.0025396626,-0.0023932252,0.59503686,-0.0044685276,0.005480524,-0.0021581089,0.5925729,0.59291714
192.168.1.19,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.2715518,-0.25593594,-0.2618024,-0.25445065,0.0036515924,-0.25954702,-0.26151615,-0.26639754,-0.0003833779,0.0047452347,-0.25337508,0.0046420344,-0.25641873,-0.0035131709,-0.24144778,0.0049204486,-0.2624889,9.740706e-05,-0.25422227,0.0022777529,-0.27250305,0.0025502667,-0.004344316,-0.25496295,0.0020401478,-0.25412574,-0.25571334,-0.003918714,-0.26109192,0.0050767814,-0.25875446,-0.0047194744,-0.2626083,0.0032038963,-0.0025764932,-0.004489973,-0.26389855,-0.26080137,-0.26279074,-0.001860203,-0.25408402,0.0002925539,-0.254813,0.005226115,-0.25872558,0.0008976918,-0.25804287,-0.003348223,-0.0024128081,-0.26196814,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.2628791,-0.2647108,0.0014369588,-0.25840202,-0.26146436,0.00043522022,-0.26276234,-0.26242903,-0.0036301496,-0.26104483,-0.26215985,-0.26230568,0.0032280649,-0.26230356,-0.0023556661,-0.25207216,-0.26023906,-0.26154718,-0.0054624015,-0.001801784,-0.26081228,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.26186842,-0.00422291,-0.25958952,-0.25310233,-0.2546664,-0.2599938,-0.00065382384,-0.0006240985,-0.26394418,0.0049490016,-0.0021858201,-0.25496444,0.003743728,-0.25737137,-0.0049917507,-0.2556018,-0.2525629,-0.26203132,-0.0016576548,-0.0013829116,-0.26241213,0.005096308,-0.26170337,-0.0053793527,0.005581638,-0.26287755,-0.26193365,-0.26029232,-0.259928,-0.25524232,-0.005034741,-0.0041785063,-0.26163685,-0.0038044974,-0.25819692,0.0025396626,-0.0023932252,-0.25284922,-0.0044685276,0.005480524,-0.0021581089,-0.25477216,-0.2549387
192.168.1.26,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.5340509,0.541265,0.5351724,0.54336727,0.0036515924,0.5377025,0.53613764,0.5384273,-0.0003833779,0.0047452347,0.5430852,0.0046420344,0.54166186,-0.0035131709,0.5369475,0.0049204486,0.53513277,9.740706e-05,0.54326224,0.0022777529,0.53970814,0.0025502667,-0.004344316,0.54265624,0.0020401478,0.54411036,0.54181826,-0.003918714,0.5359701,0.0050767814,0.53852576,-0.0047194744,0.5347739,0.0032038963,-0.0025764932,-0.004489973,0.5353941,0.5379189,0.5341547,-0.001860203,0.54352415,0.0002925539,0.54298735,0.005226115,0.5386117,0.0008976918,0.5394986,-0.003348223,-0.0024128081,0.5354088,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.5334678,0.5360638,0.0014369588,0.5395754,0.5361272,0.00043522022,0.53478,0.535216,-0.0036301496,0.5356281,0.534454,0.5347984,0.0032280649,0.53481656,-0.0023556661,0.54499733,0.5386949,0.5360284,-0.0054624015,-0.001801784,0.537132,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.53510445,-0.00422291,0.53819615,0.5449544,0.54251456,0.5382222,-0.00065382384,-0.0006240985,0.53355265,0.0049490016,-0.0021858201,0.5424925,0.003743728,0.54132617,-0.0049917507,0.5421272,0.54523927,0.536106,-0.0016576548,-0.0013829116,0.53452307,0.005096308,0.53470576,-0.0053793527,0.005581638,0.5345016,0.5349592,0.5374734,0.53773195,0.5424956,-0.005034741,-0.0041785063,0.5369509,-0.0038044974,0.54078233,0.0025396626,-0.0023932252,0.54489505,-0.0044685276,0.005480524,-0.0021581089,0.54213905,0.541806
192.168.1.4,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.8745296,-0.8681037,-0.87416816,-0.8664007,0.0036515924,-0.8718698,-0.8738498,-0.8743414,-0.0003833779,0.0047452347,-0.8661596,0.0046420344,-0.86820185,-0.0035131709,-0.8662619,0.0049204486,-0.8744561,9.740706e-05,-0.8662964,0.0022777529,-0.8735388,0.0025502667,-0.004344316,-0.8668435,0.0020401478,-0.8655922,-0.86782736,-0.003918714,-0.8733073,0.0050767814,-0.870754,-0.0047194744,-0.87471056,0.0032038963,-0.0025764932,-0.004489973,-0.8752031,-0.8724931,-0.875055,-0.001860203,-0.86611193,0.0002925539,-0.86683375,0.005226115,-0.8711296,0.0008976918,-0.8700388,-0.003348223,-0.0024128081,-0.8740485,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.8754816,-0.8738104,0.0014369588,-0.8702248,-0.8733485,0.00043522022,-0.87478846,-0.87431514,-0.0036301496,-0.87332654,-0.8746793,-0.874542,0.0032280649,-0.8745005,-0.0023556661,-0.86429185,-0.87168217,-0.8734724,-0.0054624015,-0.001801784,-0.87246597,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.87406814,-0.00422291,-0.8713858,-0.86482525,-0.86683834,-0.87162256,-0.00065382384,-0.0006240985,-0.8751124,0.0049490016,-0.0021858201,-0.8671374,0.003743728,-0.8689525,-0.0049917507,-0.8675592,-0.8646419,-0.8737231,-0.0016576548,-0.0013829116,-0.87474984,0.005096308,-0.8736787,-0.0053793527,0.005581638,-0.87497175,-0.87435263,-0.8720781,-0.87190014,-0.8671524,-0.005034741,-0.0041785063,-0.8726676,-0.0038044974,-0.8693286,0.0025396626,-0.0023932252,-0.8646622,-0.0044685276,0.005480524,-0.0021581089,-0.8674913,-0.867103
192.168.1.25,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.16063784,-0.15216395,-0.1582001,-0.15035027,0.0036515924,-0.15582429,-0.15764068,-0.15796204,-0.0003833779,0.0047452347,-0.15014093,0.0046420344,-0.15215214,-0.0035131709,-0.15025795,0.0049204486,-0.1584742,9.740706e-05,-0.15030394,0.0022777529,-0.1585879,0.0025502667,-0.004344316,-0.1509147,0.0020401478,-0.14967468,-0.15179,-0.003918714,-0.15739463,0.0050767814,-0.15487555,-0.0047194744,-0.15874366,0.0032038963,-0.0025764932,-0.004489973,-0.15897572,-0.15625003,-0.15915184,-0.001860203,-0.15009792,0.0002925539,-0.15075009,0.005226115,-0.15500925,0.0008976918,-0.15407221,-0.003348223,-0.0024128081,-0.15809505,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.15960945,-0.15832603,0.0014369588,-0.15419506,-0.15742755,0.00043522022,-0.15880547,-0.15837203,-0.0036301496,-0.15751944,-0.15875456,-0.15859492,0.0032280649,-0.158575,-0.0023556661,-0.14837603,-0.15551251,-0.15753391,-0.0054624015,-0.001801784,-0.15655398,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.15819645,-0.00422291,-0.15544651,-0.14881203,-0.15089913,-0.15562627,-0.00065382384,-0.0006240985,-0.15964845,0.0049490016,-0.0021858201,-0.15109381,0.003743728,-0.1527882,-0.0049917507,-0.15154025,-0.14852186,-0.15770821,-0.0016576548,-0.0013829116,-0.15880409,0.005096308,-0.15812546,-0.0053793527,0.005581638,-0.15900709,-0.15837817,-0.15615213,-0.15590294,-0.1511577,-0.005034741,-0.0041785063,-0.1568811,-0.0038044974,-0.1533246,0.0025396626,-0.0023932252,-0.14873116,-0.0044685276,0.005480524,-0.0021581089,-0.15133497,-0.15133853
192.168.1.45,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.7196518,-0.7265228,-0.7328181,-0.72482175,0.0036515924,-0.7306493,-0.73338914,-0.7321333,-0.0003833779,0.0047452347,-0.72515243,0.0046420344,-0.7268319,-0.0035131709,-0.733758,0.0049204486,-0.73299307,9.740706e-05,-0.7248046,0.0022777529,-0.72389406,0.0025502667,-0.004344316,-0.72509575,0.0020401478,-0.72357666,-0.72631544,-0.003918714,-0.7317425,0.0050767814,-0.72876114,-0.0047194744,-0.73321366,0.0032038963,-0.0025764932,-0.004489973,-0.7343221,-0.7316862,-0.7333932,-0.001860203,-0.7246126,0.0002925539,-0.72539306,0.005226115,-0.7304246,0.0008976918,-0.7284709,-0.003348223,-0.0024128081,-0.73249596,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.7338209,-0.7290416,0.0014369588,-0.72880024,-0.7315616,0.00043522022,-0.733345,-0.732591,-0.0036301496,-0.73134637,-0.7332598,-0.73303443,0.0032280649,-0.73287857,-0.0023556661,-0.722638,-0.7306274,-0.7317955,-0.0054624015,-0.001801784,-0.7305458,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.7323151,-0.00422291,-0.7296866,-0.72290474,-0.72508377,-0.7300689,-0.00065382384,-0.0006240985,-0.73119175,0.0049490016,-0.0021858201,-0.72568524,0.003743728,-0.7279184,-0.0049917507,-0.72598135,-0.7231729,-0.7321873,-0.0016576548,-0.0013829116,-0.73310804,0.005096308,-0.73026866,-0.0053793527,0.005581638,-0.7334531,-0.73300594,-0.730238,-0.7305058,-0.725538,-0.005034741,-0.0041785063,-0.7299876,-0.0038044974,-0.72748804,0.0025396626,-0.0023932252,-0.72292817,-0.0044685276,0.005480524,-0.0021581089,-0.7269246,-0.7248716
192.168.1.42,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-1.121356,-1.106937,-1.1128572,-1.1052879,0.0036515924,-1.1105139,-1.112066,-1.1140226,-0.0003833779,0.0047452347,-1.1046154,0.0046420344,-1.106971,-0.0035131709,-1.0989654,0.0049204486,-1.1132483,9.740706e-05,-1.1051027,0.0022777529,-1.1182684,0.0025502667,-0.004344316,-1.105804,0.0020401478,-1.1047574,-1.1066555,-0.003918714,-1.11212,0.0050767814,-1.109824,-0.0047194744,-1.113514,0.0032038963,-0.0025764932,-0.004489973,-1.1137779,-1.1109806,-1.1139106,-0.001860203,-1.1049314,0.0002925539,-1.1056446,0.005226115,-1.1094815,0.0008976918,-1.1088926,-0.003348223,-0.0024128081,-1.1128798,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-1.1143038,-1.1147435,0.0014369588,-1.1090262,-1.1123284,0.00043522022,-1.1135701,-1.1132635,-0.0036301496,-1.1123499,-1.1133711,-1.1133194,0.0032280649,-1.1133542,-0.0023556661,-1.1031696,-1.1103412,-1.1123875,-0.0054624015,-0.001801784,-1.1115624,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-1.1129811,-0.00422291,-1.1103334,-1.1039205,-1.1057737,-1.1105287,-0.00065382384,-0.0006240985,-1.1153243,0.0049490016,-0.0021858201,-1.1059252,0.003743728,-1.1075746,-0.0049917507,-1.1064361,-1.1034794,-1.1125965,-0.0016576548,-0.0013829116,-1.1135978,0.005096308,-1.1134783,-0.0053793527,0.005581638,-1.1137807,-1.1130223,-1.1111063,-1.1106594,-1.1060435,-0.005034741,-0.0041785063,-1.1122441,-0.0038044974,-1.1084404,0.0025396626,-0.0023932252,-1.1036335,-0.0044685276,0.005480524,-0.0021581089,-1.105718,-1.1062822
192.168.1.18,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.9528187,-0.95144165,-0.95758754,-0.94979686,0.0036515924,-0.95537126,-0.9577043,-0.95801705,-0.0003833779,0.0047452347,-0.9496866,0.0046420344,-0.9517009,-0.0035131709,-0.9519992,0.0049204486,-0.9578769,9.740706e-05,-0.94969726,0.0022777529,-0.954608,0.0025502667,-0.004344316,-0.95014286,0.0020401478,-0.94882786,-0.9512287,-0.003918714,-0.95663905,0.0050767814,-0.9539223,-0.0047194744,-0.95809954,0.0032038963,-0.0025764932,-0.004489973,-0.9590095,-0.9562892,-0.95833653,-0.001860203,-0.9495208,0.0002925539,-0.9502895,0.005226115,-0.9548554,0.0008976918,-0.95340997,-0.003348223,-0.0024128081,-0.9574121,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.9587176,-0.95606387,0.0014369588,-0.95369273,-0.956629,0.00043522022,-0.9582123,-0.9576279,-0.0036301496,-0.95644885,-0.9580379,-0.95790255,0.0032280649,-0.95781446,-0.0023556661,-0.9475894,-0.9553857,-0.9567987,-0.0054624015,-0.001801784,-0.95571905,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.9573118,-0.00422291,-0.95471907,-0.9480947,-0.9501038,-0.9550539,-0.00065382384,-0.0006240985,-0.95746934,0.0049490016,-0.0021858201,-0.9505583,0.003743728,-0.95264614,-0.0049917507,-0.9509458,-0.9480909,-0.95715564,-0.0016576548,-0.0013829116,-0.9580436,0.005096308,-0.956168,-0.0053793527,0.005581638,-0.95835054,-0.95776606,-0.9553514,-0.9553538,-0.95052135,-0.005034741,-0.0041785063,-0.955643,-0.0038044974,-0.95269775,0.0025396626,-0.0023932252,-0.9479783,-0.0044685276,0.005480524,-0.0021581089,-0.95124424,-0.95012474
192.168.1.39,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.45045507,-0.4262641,-0.43197194,-0.4248449,0.0036515924,-0.42966992,-0.4312772,-0.4379738,-0.0003833779,0.0047452347,-0.4233,0.0046420344,-0.4267311,-0.0035131709,-0.40430474,0.0049204486,-0.43279952,9.740706e-05,-0.42453042,0.0022777529,-0.44878042,0.0025502667,-0.004344316,-0.42542556,0.0020401478,-0.42480156,-0.42603758,-0.003918714,-0.43139312,0.0050767814,-0.42932734,-0.0047194744,-0.43290395,0.0032038963,-0.0025764932,-0.004489973,-0.43407333,-0.4308838,-0.43313953,-0.001860203,-0.42441136,0.0002925539,-0.4251263,0.005226115,-0.42856982,0.0008976918,-0.4283993,-0.003348223,-0.0024128081,-0.43229708,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.4331539,-0.4371906,0.0014369588,-0.42872712,-0.43194938,0.00043522022,-0.43304768,-0.432884,-0.0036301496,-0.4315349,-0.43233788,-0.43258697,0.0032280649,-0.4326427,-0.0023556661,-0.4224151,-0.43046507,-0.4319686,-0.0054624015,-0.001801784,-0.43139696,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.43226525,-0.00422291,-0.43004075,-0.42372003,-0.42509088,-0.43040243,-0.00065382384,-0.0006240985,-0.43559194,0.0049490016,-0.0021858201,-0.4252475,0.003743728,-0.42756352,-0.0049917507,-0.42598486,-0.4228899,-0.43243906,-0.0016576548,-0.0013829116,-0.4327491,0.005096308,-0.43298683,-0.0053793527,0.005581638,-0.43319118,-0.43210372,-0.43082199,-0.43020073,-0.42565054,-0.005034741,-0.0041785063,-0.43270785,-0.0038044974,-0.42886358,0.0025396626,-0.0023932252,-0.4233112,-0.0044685276,0.005480524,-0.0021581089,-0.42450923,-0.4255733
